time_s,teleport_event,throttle_0,brake_0,speed_0,accel_x_0,local_sp_0,dist_to_prev_0,desired_dist_0,dist_err_0,vel_diff_0,ttc_0,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,dist_err_1,vel_diff_1,ttc_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,dist_err_2,vel_diff_2,ttc_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,dist_err_3,vel_diff_3,ttc_3,throttle_4,brake_4,speed_4,accel_x_4,local_sp_4,dist_to_prev_4,desired_dist_4,dist_err_4,vel_diff_4,ttc_4
12.7900,0,0.2709,0.0000,5.0331,0.0025,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3312,0.0000,5.0576,0.0119,5.0835,7.1364,7.0000,0.1364,-0.0245,inf,0.3305,0.0000,5.1415,0.0119,5.1835,7.2654,7.0000,0.2654,-0.0839,inf,0.3293,0.0000,5.2669,0.0120,5.3210,7.4436,7.0000,0.4436,-0.1254,59.3383,0.3298,0.0000,5.4510,-0.0108,5.5163,7.6843,7.0000,0.6843,-0.1840,41.7538
12.8000,0,0.2711,0.0000,5.0410,-0.0060,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3332,0.0000,5.0631,-0.0120,5.1011,7.1362,7.0000,0.1362,-0.0221,inf,0.3305,0.0000,5.1468,-0.0116,5.1822,7.2646,7.0000,0.2646,-0.0836,inf,0.3293,0.0000,5.2719,-0.0112,5.3191,7.4423,7.0000,0.4423,-0.1251,59.5028,0.3298,0.0000,5.4443,0.0119,5.5133,7.6828,7.0000,0.6828,-0.1724,44.5624
12.8100,0,0.2711,0.0000,5.0424,0.0014,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3332,0.0000,5.0570,0.0119,5.1011,7.1361,7.0000,0.1361,-0.0146,inf,0.3305,0.0000,5.1405,0.0119,5.1822,7.2638,7.0000,0.2638,-0.0835,inf,0.3293,0.0000,5.2654,0.0120,5.3191,7.4411,7.0000,0.4411,-0.1248,59.6083,0.3298,0.0000,5.4488,-0.0108,5.5133,7.6808,7.0000,0.6808,-0.1835,41.8669
12.8200,0,0.2694,0.0000,5.0215,0.0255,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3347,0.0000,5.0625,-0.0120,5.1141,7.1353,7.0000,0.1353,-0.0411,inf,0.3305,0.0000,5.1458,-0.0116,5.1809,7.2629,7.0000,0.2629,-0.0833,inf,0.3294,0.0000,5.2703,-0.0112,5.3172,7.4398,7.0000,0.4398,-0.1245,59.7738,0.3297,0.0000,5.4421,0.0119,5.5104,7.6792,7.0000,0.6792,-0.1718,44.6912
12.8300,0,0.2694,0.0000,5.0240,-0.0170,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3347,0.0000,5.0564,0.0119,5.1141,7.1351,7.0000,0.1351,-0.0325,inf,0.3305,0.0000,5.1396,0.0119,5.1809,7.2621,7.0000,0.2621,-0.0831,inf,0.3294,0.0000,5.2638,0.0120,5.3172,7.4386,7.0000,0.4386,-0.1242,59.8784,0.3297,0.0000,5.4467,-0.0108,5.5104,7.6772,7.0000,0.6772,-0.1829,41.9774
12.8400,0,0.2684,0.0000,5.0203,0.0076,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3326,0.0000,5.0620,-0.0120,5.0943,7.1346,7.0000,0.1346,-0.0417,inf,0.3305,0.0000,5.1449,-0.0116,5.1797,7.2613,7.0000,0.2613,-0.0829,inf,0.3294,0.0000,5.2687,-0.0112,5.3154,7.4374,7.0000,0.4374,-0.1239,60.0441,0.3297,0.0000,5.4400,0.0119,5.5074,7.6757,7.0000,0.6757,-0.1713,44.8170
12.8500,0,0.2684,0.0000,5.0381,-0.0239,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3326,0.0000,5.0559,0.0118,5.0943,7.1348,7.0000,0.1348,-0.0178,inf,0.3305,0.0000,5.1386,0.0119,5.1797,7.2605,7.0000,0.2605,-0.0827,inf,0.3294,0.0000,5.2622,0.0120,5.3154,7.4361,7.0000,0.4361,-0.1236,60.1492,0.3297,0.0000,5.4446,-0.0108,5.5074,7.6737,7.0000,0.6737,-0.1823,42.0852
12.8600,0,0.2703,0.0000,5.0253,0.0295,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3326,0.0000,5.0615,-0.0120,5.0929,7.1341,7.0000,0.1341,-0.0361,inf,0.3305,0.0000,5.1439,-0.0116,5.1784,7.2596,7.0000,0.2596,-0.0824,inf,0.3294,0.0000,5.2672,-0.0112,5.3135,7.4349,7.0000,0.4349,-0.1233,60.3153,0.3297,0.0000,5.4379,0.0119,5.5044,7.6722,7.0000,0.6722,-0.1707,44.9404
12.8700,0,0.2703,0.0000,5.0216,-0.0035,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3326,0.0000,5.0554,0.0118,5.0929,7.1338,7.0000,0.1338,-0.0338,inf,0.3305,0.0000,5.1376,0.0119,5.1784,7.2588,7.0000,0.2588,-0.0822,inf,0.3294,0.0000,5.2607,0.0120,5.3135,7.4337,7.0000,0.4337,-0.1230,60.4208,0.3297,0.0000,5.4425,-0.0108,5.5044,7.6702,7.0000,0.6702,-0.1818,42.1910
12.8800,0,0.2701,0.0000,4.9986,0.0250,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3332,0.0000,5.0610,-0.0120,5.0980,7.1328,7.0000,0.1328,-0.0624,inf,0.3305,0.0000,5.1429,-0.0116,5.1772,7.2580,7.0000,0.2580,-0.0819,inf,0.3294,0.0000,5.2656,-0.0112,5.3116,7.4324,7.0000,0.4324,-0.1227,60.5871,0.3297,0.0000,5.4358,0.0119,5.5015,7.6687,7.0000,0.6687,-0.1702,45.0614
12.8900,0,0.2701,0.0000,5.0009,-0.0194,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3332,0.0000,5.0549,0.0119,5.0980,7.1323,7.0000,0.1323,-0.0540,inf,0.3305,0.0000,5.1367,0.0119,5.1772,7.2572,7.0000,0.2572,-0.0817,inf,0.3294,0.0000,5.2591,0.0120,5.3116,7.4312,7.0000,0.4312,-0.1224,60.6931,0.3297,0.0000,5.4404,-0.0108,5.5015,7.6667,7.0000,0.6667,-0.1813,42.2951
12.9000,0,0.2701,0.0000,4.9981,0.0055,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3332,0.0000,5.0605,-0.0120,5.0980,7.1316,7.0000,0.1316,-0.0624,inf,0.3305,0.0000,5.1420,-0.0116,5.1772,7.2564,7.0000,0.2564,-0.0815,inf,0.3294,0.0000,5.2640,-0.0112,5.3116,7.4300,7.0000,0.4300,-0.1221,60.8601,0.3297,0.0000,5.4337,0.0119,5.5015,7.6652,7.0000,0.6652,-0.1697,45.1811
12.9100,0,0.2730,0.0000,5.0056,-0.0110,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3333,0.0000,5.0544,0.0118,5.0980,7.1313,7.0000,0.1313,-0.0488,inf,0.3306,0.0000,5.1357,0.0119,5.1772,7.2556,7.0000,0.2556,-0.0812,inf,0.3294,0.0000,5.2575,0.0120,5.3116,7.4288,7.0000,0.4288,-0.1219,60.9662,0.3297,0.0000,5.4383,-0.0108,5.5015,7.6632,7.0000,0.6632,-0.1807,42.3980
12.9200,0,0.2730,0.0000,5.0127,-0.0029,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3333,0.0000,5.0600,-0.0120,5.0980,7.1309,7.0000,0.1309,-0.0473,inf,0.3306,0.0000,5.1410,-0.0116,5.1772,7.2548,7.0000,0.2548,-0.0809,inf,0.3294,0.0000,5.2625,-0.0112,5.3116,7.4276,7.0000,0.4276,-0.1215,61.1337,0.3297,0.0000,5.4316,0.0119,5.5015,7.6617,7.0000,0.6617,-0.1691,45.2995
12.9300,0,0.2731,0.0000,5.0239,-0.0083,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3324,0.0000,5.0540,0.0118,5.0825,7.1308,7.0000,0.1308,-0.0301,inf,0.3312,0.0000,5.1347,0.0120,5.1743,7.2540,7.0000,0.2540,-0.0807,inf,0.3300,0.0000,5.2560,0.0120,5.3069,7.4264,7.0000,0.4264,-0.1213,61.2402,0.3277,0.0000,5.4362,-0.0108,5.4824,7.6597,7.0000,0.6597,-0.1802,42.4998
12.9400,0,0.2731,0.0000,5.0177,0.0158,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3324,0.0000,5.0596,-0.0120,5.0825,7.1302,7.0000,0.1302,-0.0419,inf,0.3312,0.0000,5.1400,-0.0116,5.1743,7.2532,7.0000,0.2532,-0.0804,inf,0.3300,0.0000,5.2609,-0.0112,5.3069,7.4251,7.0000,0.4251,-0.1209,61.4085,0.3277,0.0000,5.4296,0.0119,5.4824,7.6582,7.0000,0.6582,-0.1686,45.4168
12.9500,0,0.2715,0.0000,5.0154,-0.0012,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3345,0.0000,5.0536,0.0118,5.1008,7.1299,7.0000,0.1299,-0.0382,inf,0.3312,0.0000,5.1338,0.0119,5.1733,7.2524,7.0000,0.2524,-0.0802,inf,0.3300,0.0000,5.2544,0.0120,5.3051,7.4239,7.0000,0.4239,-0.1207,61.5146,0.3276,0.0000,5.4342,-0.0108,5.4795,7.6562,7.0000,0.6562,-0.1797,42.6017
12.9600,0,0.2715,0.0000,4.9944,0.0238,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3345,0.0000,5.0592,-0.0120,5.1008,7.1288,7.0000,0.1288,-0.0648,inf,0.3312,0.0000,5.1391,-0.0116,5.1733,7.2516,7.0000,0.2516,-0.0799,inf,0.3300,0.0000,5.2594,-0.0112,5.3051,7.4227,7.0000,0.4227,-0.1203,61.6836,0.3276,0.0000,5.4275,0.0119,5.4795,7.6547,7.0000,0.6547,-0.1681,45.5379
12.9700,0,0.2709,0.0000,4.9979,-0.0193,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3336,0.0000,5.0532,0.0118,5.0917,7.1284,7.0000,0.1284,-0.0553,inf,0.3312,0.0000,5.1328,0.0119,5.1722,7.2508,7.0000,0.2508,-0.0796,inf,0.3301,0.0000,5.2529,0.0120,5.3032,7.4215,7.0000,0.4215,-0.1201,61.7902,0.3276,0.0000,5.4321,-0.0108,5.4765,7.6528,7.0000,0.6528,-0.1792,42.7105
12.9800,0,0.2709,0.0000,4.9971,0.0038,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3336,0.0000,5.0588,-0.0120,5.0917,7.1277,7.0000,0.1277,-0.0617,inf,0.3312,0.0000,5.1381,-0.0116,5.1722,7.2500,7.0000,0.2500,-0.0793,inf,0.3301,0.0000,5.2579,-0.0112,5.3032,7.4203,7.0000,0.4203,-0.1198,61.9602,0.3276,0.0000,5.4254,0.0119,5.4765,7.6513,7.0000,0.6513,-0.1675,45.6692
12.9900,0,0.2735,0.0000,5.0053,-0.0105,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3316,0.0000,5.0528,0.0118,5.0731,7.1275,7.0000,0.1275,-0.0475,inf,0.3313,0.0000,5.1319,0.0119,5.1712,7.2492,7.0000,0.2492,-0.0791,inf,0.3301,0.0000,5.2514,0.0120,5.3014,7.4192,7.0000,0.4192,-0.1195,62.0677,0.3275,0.0000,5.4300,-0.0108,5.4736,7.6493,7.0000,0.6493,-0.1786,42.8288
13.0000,0,0.2735,0.0000,5.0127,-0.0028,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3316,0.0000,5.0584,-0.0120,5.0731,7.1270,7.0000,0.1270,-0.0458,inf,0.3313,0.0000,5.1372,-0.0116,5.1712,7.2485,7.0000,0.2485,-0.0788,inf,0.3301,0.0000,5.2564,-0.0112,5.3014,7.4180,7.0000,0.4180,-0.1192,62.2384,0.3275,0.0000,5.4233,0.0119,5.4736,7.6478,7.0000,0.6478,-0.1669,45.8117
13.0100,0,0.2732,0.0000,5.0248,-0.0093,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3324,0.0000,5.0524,0.0118,5.0800,7.1270,7.0000,0.1270,-0.0276,inf,0.3313,0.0000,5.1309,0.0119,5.1702,7.2477,7.0000,0.2477,-0.0785,inf,0.3301,0.0000,5.2499,0.0120,5.2996,7.4168,7.0000,0.4168,-0.1190,62.3471,0.3275,0.0000,5.4279,-0.0108,5.4707,7.6459,7.0000,0.6459,-0.1780,42.9570
13.0200,0,0.2732,0.0000,5.0222,0.0121,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3324,0.0000,5.0581,-0.0120,5.0800,7.1266,7.0000,0.1266,-0.0359,inf,0.3313,0.0000,5.1363,-0.0116,5.1702,7.2469,7.0000,0.2469,-0.0782,inf,0.3301,0.0000,5.2549,-0.0112,5.2996,7.4156,7.0000,0.4156,-0.1186,62.5185,0.3275,0.0000,5.4212,0.0119,5.4707,7.6444,7.0000,0.6444,-0.1663,45.9658
13.0300,0,0.2715,0.0000,5.0213,-0.0003,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3346,0.0000,5.0521,0.0118,5.0994,7.1263,7.0000,0.1263,-0.0308,inf,0.3313,0.0000,5.1300,0.0119,5.1692,7.2461,7.0000,0.2461,-0.0780,inf,0.3301,0.0000,5.2484,0.0120,5.2978,7.4144,7.0000,0.4144,-0.1184,62.6281,0.3274,0.0000,5.4258,-0.0108,5.4679,7.6424,7.0000,0.6424,-0.1773,43.0951
13.0400,0,0.2715,0.0000,4.9997,0.0256,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3346,0.0000,5.0577,-0.0120,5.0994,7.1253,7.0000,0.1253,-0.0580,inf,0.3313,0.0000,5.1354,-0.0116,5.1692,7.2453,7.0000,0.2453,-0.0777,inf,0.3301,0.0000,5.2534,-0.0112,5.2978,7.4132,7.0000,0.4132,-0.1180,62.8006,0.3274,0.0000,5.4190,0.0119,5.4679,7.6410,7.0000,0.6410,-0.1656,46.1310
13.0500,0,0.2704,0.0000,5.0027,-0.0193,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3343,0.0000,5.0517,0.0118,5.0956,7.1250,7.0000,0.1250,-0.0490,inf,0.3313,0.0000,5.1291,0.0119,5.1681,7.2446,7.0000,0.2446,-0.0774,inf,0.3301,0.0000,5.2469,0.0120,5.2960,7.4121,7.0000,0.4121,-0.1178,62.9106,0.3274,0.0000,5.4236,-0.0108,5.4651,7.6390,7.0000,0.6390,-0.1767,43.2430
13.0600,0,0.2704,0.0000,5.0002,0.0055,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3343,0.0000,5.0574,-0.0121,5.0956,7.1243,7.0000,0.1243,-0.0572,inf,0.3313,0.0000,5.1345,-0.0116,5.1681,7.2438,7.0000,0.2438,-0.0771,inf,0.3301,0.0000,5.2519,-0.0112,5.2960,7.4109,7.0000,0.4109,-0.1175,63.0846,0.3274,0.0000,5.4169,0.0119,5.4651,7.6376,7.0000,0.6376,-0.1649,46.3070
13.0700,0,0.2729,0.0000,5.0078,-0.0110,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3322,0.0000,5.0514,0.0118,5.0760,7.1241,7.0000,0.1241,-0.0436,inf,0.3314,0.0000,5.1282,0.0119,5.1671,7.2430,7.0000,0.2430,-0.0769,inf,0.3301,0.0000,5.2455,0.0120,5.2943,7.4097,7.0000,0.4097,-0.1173,63.1955,0.3274,0.0000,5.4214,-0.0108,5.4624,7.6356,7.0000,0.6356,-0.1759,43.3998
13.0800,0,0.2729,0.0000,5.0148,-0.0029,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3322,0.0000,5.0570,-0.0121,5.0760,7.1237,7.0000,0.1237,-0.0423,inf,0.3314,0.0000,5.1336,-0.0116,5.1671,7.2423,7.0000,0.2423,-0.0765,inf,0.3301,0.0000,5.2505,-0.0113,5.2943,7.4086,7.0000,0.4086,-0.1169,63.3703,0.3274,0.0000,5.4147,0.0119,5.4624,7.6342,7.0000,0.6342,-0.1642,46.4935
13.0900,0,0.2728,0.0000,5.0259,-0.0083,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3322,0.0000,5.0511,0.0118,5.0760,7.1237,7.0000,0.1237,-0.0252,inf,0.3314,0.0000,5.1274,0.0119,5.1671,7.2415,7.0000,0.2415,-0.0763,inf,0.3302,0.0000,5.2440,0.0120,5.2943,7.4074,7.0000,0.4074,-0.1167,63.4818,0.3274,0.0000,5.4192,-0.0108,5.4624,7.6323,7.0000,0.6323,-0.1752,43.5655
13.1000,0,0.2728,0.0000,5.0196,0.0158,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3322,0.0000,5.0567,-0.0120,5.0760,7.1231,7.0000,0.1231,-0.0371,inf,0.3314,0.0000,5.1327,-0.0116,5.1671,7.2407,7.0000,0.2407,-0.0760,inf,0.3302,0.0000,5.2491,-0.0113,5.2943,7.4063,7.0000,0.4063,-0.1163,63.6581,0.3274,0.0000,5.4125,0.0120,5.4624,7.6308,7.0000,0.6308,-0.1634,46.6898
13.1100,0,0.2712,0.0000,5.0172,-0.0013,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3348,0.0000,5.0508,0.0118,5.0985,7.1228,7.0000,0.1228,-0.0335,inf,0.3314,0.0000,5.1265,0.0119,5.1652,7.2400,7.0000,0.2400,-0.0757,inf,0.3302,0.0000,5.2426,0.0120,5.2907,7.4051,7.0000,0.4051,-0.1161,63.7704,0.3273,0.0000,5.4170,-0.0108,5.4571,7.6289,7.0000,0.6289,-0.1744,43.7396
13.1200,0,0.2712,0.0000,4.9962,0.0239,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3348,0.0000,5.0564,-0.0120,5.0985,7.1218,7.0000,0.1218,-0.0602,inf,0.3314,0.0000,5.1318,-0.0116,5.1652,7.2392,7.0000,0.2392,-0.0754,inf,0.3302,0.0000,5.2476,-0.0113,5.2907,7.4039,7.0000,0.4039,-0.1158,63.9475,0.3273,0.0000,5.4103,0.0119,5.4571,7.6274,7.0000,0.6274,-0.1626,46.8954
13.1300,0,0.2706,0.0000,4.9995,-0.0193,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3339,0.0000,5.0505,0.0118,5.0893,7.1215,7.0000,0.1215,-0.0510,inf,0.3315,0.0000,5.1256,0.0119,5.1643,7.2385,7.0000,0.2385,-0.0752,inf,0.3302,0.0000,5.2412,0.0120,5.2890,7.4028,7.0000,0.4028,-0.1156,64.0614,0.3273,0.0000,5.4148,-0.0108,5.4545,7.6255,7.0000,0.6255,-0.1736,43.9212
13.1400,0,0.2706,0.0000,4.9986,0.0037,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3339,0.0000,5.0561,-0.0121,5.0893,7.1208,7.0000,0.1208,-0.0575,inf,0.3315,0.0000,5.1310,-0.0116,5.1643,7.2377,7.0000,0.2377,-0.0749,inf,0.3302,0.0000,5.2462,-0.0113,5.2890,7.4016,7.0000,0.4016,-0.1152,64.2399,0.3273,0.0000,5.4080,0.0119,5.4545,7.6241,7.0000,0.6241,-0.1618,47.1096
13.1500,0,0.2706,0.0000,5.0067,-0.0105,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3339,0.0000,5.0502,0.0118,5.0893,7.1206,7.0000,0.1206,-0.0435,inf,0.3315,0.0000,5.1248,0.0119,5.1643,7.2370,7.0000,0.2370,-0.0746,inf,0.3302,0.0000,5.2398,0.0120,5.2890,7.4005,7.0000,0.4005,-0.1150,64.3551,0.3273,0.0000,5.4126,-0.0108,5.4545,7.6222,7.0000,0.6222,-0.1728,44.1102
13.1600,0,0.2732,0.0000,5.0138,-0.0028,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3319,0.0000,5.0559,-0.0121,5.0705,7.1202,7.0000,0.1202,-0.0420,inf,0.3315,0.0000,5.1302,-0.0116,5.1633,7.2363,7.0000,0.2363,-0.0743,inf,0.3302,0.0000,5.2448,-0.0113,5.2872,7.3994,7.0000,0.3994,-0.1147,64.5354,0.3274,0.0000,5.4058,0.0120,5.4519,7.6208,7.0000,0.6208,-0.1610,47.3322
13.1700,0,0.2732,0.0000,5.0258,-0.0093,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3319,0.0000,5.0499,0.0118,5.0705,7.1202,7.0000,0.1202,-0.0241,inf,0.3315,0.0000,5.1239,0.0119,5.1633,7.2355,7.0000,0.2355,-0.0740,inf,0.3302,0.0000,5.2384,0.0120,5.2872,7.3982,7.0000,0.3982,-0.1144,64.6518,0.3274,0.0000,5.4103,-0.0108,5.4519,7.6189,7.0000,0.6189,-0.1720,44.3061
13.1800,0,0.2729,0.0000,5.0232,0.0120,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3327,0.0000,5.0556,-0.0120,5.0770,7.1198,7.0000,0.1198,-0.0324,inf,0.3315,0.0000,5.1293,-0.0116,5.1624,7.2348,7.0000,0.2348,-0.0737,inf,0.3302,0.0000,5.2434,-0.0113,5.2855,7.3971,7.0000,0.3971,-0.1141,64.8337,0.3274,0.0000,5.4036,0.0120,5.4494,7.6175,7.0000,0.6175,-0.1602,47.5628
13.1900,0,0.2729,0.0000,5.0223,-0.0004,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3327,0.0000,5.0497,0.0118,5.0770,7.1196,7.0000,0.1196,-0.0274,inf,0.3315,0.0000,5.1231,0.0119,5.1624,7.2341,7.0000,0.2341,-0.0735,inf,0.3302,0.0000,5.2370,0.0120,5.2855,7.3959,7.0000,0.3959,-0.1139,64.9506,0.3274,0.0000,5.4081,-0.0108,5.4494,7.6156,7.0000,0.6156,-0.1711,44.5086
13.2000,0,0.2702,0.0000,5.0007,0.0257,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3348,0.0000,5.0553,-0.0120,5.0961,7.1186,7.0000,0.1186,-0.0547,inf,0.3316,0.0000,5.1285,-0.0116,5.1615,7.2334,7.0000,0.2334,-0.0732,inf,0.3302,0.0000,5.2420,-0.0113,5.2838,7.3948,7.0000,0.3948,-0.1135,65.1340,0.3274,0.0000,5.4013,0.0120,5.4469,7.6142,7.0000,0.6142,-0.1593,47.8007
13.2100,0,0.2702,0.0000,5.0036,-0.0194,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3348,0.0000,5.0494,0.0118,5.0961,7.1183,7.0000,0.1183,-0.0458,inf,0.3316,0.0000,5.1223,0.0119,5.1615,7.2326,7.0000,0.2326,-0.0729,inf,0.3302,0.0000,5.2356,0.0119,5.2838,7.3937,7.0000,0.3937,-0.1133,65.2520,0.3274,0.0000,5.4058,-0.0108,5.4469,7.6123,7.0000,0.6123,-0.1702,44.7172
13.2200,0,0.2702,0.0000,5.0010,0.0055,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3348,0.0000,5.0551,-0.0120,5.0961,7.1176,7.0000,0.1176,-0.0541,inf,0.3316,0.0000,5.1277,-0.0116,5.1615,7.2319,7.0000,0.2319,-0.0726,inf,0.3302,0.0000,5.2406,-0.0113,5.2838,7.3926,7.0000,0.3926,-0.1130,65.4376,0.3274,0.0000,5.3991,0.0120,5.4469,7.6109,7.0000,0.6109,-0.1584,48.0457
13.2300,0,0.2727,0.0000,5.0084,-0.0110,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3308,0.0000,5.0491,0.0118,5.0639,7.1174,7.0000,0.1174,-0.0407,inf,0.3316,0.0000,5.1215,0.0119,5.1597,7.2312,7.0000,0.2312,-0.0724,inf,0.3302,0.0000,5.2342,0.0119,5.2804,7.3914,7.0000,0.3914,-0.1127,65.5572,0.3274,0.0000,5.4036,-0.0108,5.4421,7.6091,7.0000,0.6091,-0.1693,44.9318
13.2400,0,0.2727,0.0000,5.0154,-0.0029,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3308,0.0000,5.0548,-0.0120,5.0639,7.1170,7.0000,0.1170,-0.0395,inf,0.3316,0.0000,5.1269,-0.0116,5.1597,7.2305,7.0000,0.2305,-0.0721,inf,0.3302,0.0000,5.2393,-0.0113,5.2804,7.3903,7.0000,0.3903,-0.1124,65.7435,0.3274,0.0000,5.3968,0.0120,5.4421,7.6077,7.0000,0.6077,-0.1575,48.2978
13.2500,0,0.2726,0.0000,5.0264,-0.0084,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3307,0.0000,5.0488,0.0119,5.0635,7.1171,7.0000,0.1171,-0.0224,inf,0.3316,0.0000,5.1207,0.0119,5.1588,7.2298,7.0000,0.2298,-0.0718,inf,0.3302,0.0000,5.2329,0.0119,5.2787,7.3892,7.0000,0.3892,-0.1122,65.8653,0.3274,0.0000,5.4013,-0.0108,5.4397,7.6058,7.0000,0.6058,-0.1684,45.1520
13.2600,0,0.2726,0.0000,5.0201,0.0159,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3307,0.0000,5.0545,-0.0120,5.0635,7.1165,7.0000,0.1165,-0.0345,inf,0.3316,0.0000,5.1261,-0.0116,5.1588,7.2291,7.0000,0.2291,-0.0715,inf,0.3302,0.0000,5.2379,-0.0113,5.2787,7.3881,7.0000,0.3881,-0.1118,66.0539,0.3274,0.0000,5.3945,0.0120,5.4397,7.6044,7.0000,0.6044,-0.1566,48.5560
13.2700,0,0.2711,0.0000,5.0177,-0.0014,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3323,0.0000,5.0486,0.0119,5.0776,7.1163,7.0000,0.1163,-0.0309,inf,0.3317,0.0000,5.1199,0.0119,5.1579,7.2283,7.0000,0.2283,-0.0713,inf,0.3302,0.0000,5.2315,0.0119,5.2770,7.3870,7.0000,0.3870,-0.1116,66.1774,0.3274,0.0000,5.3991,-0.0108,5.4374,7.6026,7.0000,0.6026,-0.1675,45.3771
13.2800,0,0.2711,0.0000,4.9966,0.0239,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3323,0.0000,5.0542,-0.0120,5.0776,7.1153,7.0000,0.1153,-0.0576,inf,0.3317,0.0000,5.1253,-0.0116,5.1579,7.2276,7.0000,0.2276,-0.0711,inf,0.3302,0.0000,5.2366,-0.0113,5.2770,7.3859,7.0000,0.3859,-0.1113,66.3681,0.3274,0.0000,5.3923,0.0120,5.4374,7.6012,7.0000,0.6012,-0.1557,48.8202
13.2900,0,0.2705,0.0000,4.9998,-0.0194,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3329,0.0000,5.0482,0.0119,5.0821,7.1149,7.0000,0.1149,-0.0484,inf,0.3317,0.0000,5.1191,0.0119,5.1570,7.2269,7.0000,0.2269,-0.0709,inf,0.3303,0.0000,5.2302,0.0120,5.2753,7.3847,7.0000,0.3847,-0.1111,66.4935,0.3275,0.0000,5.3968,-0.0109,5.4350,7.5994,7.0000,0.5994,-0.1666,45.6072
13.3000,0,0.2705,0.0000,4.9989,0.0037,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3329,0.0000,5.0539,-0.0120,5.0821,7.1143,7.0000,0.1143,-0.0550,inf,0.3317,0.0000,5.1245,-0.0116,5.1570,7.2262,7.0000,0.2262,-0.0706,inf,0.3303,0.0000,5.2352,-0.0113,5.2753,7.3836,7.0000,0.3836,-0.1107,66.6866,0.3275,0.0000,5.3900,0.0120,5.4350,7.5980,7.0000,0.5980,-0.1548,49.0898
