time_s,ego_throttle,ego_setpoint_speed,ego_brake,ego_speed,ego_accel_abs,lead_throttle,lead_setpoint_speed,lead_brake,lead_speed,lead_accel_abs,lead_dist,desired_dist
1.9100,0.0000,-1.7996,0.9235,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9200,0.0000,-1.7996,0.9258,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9300,0.0000,-1.7996,0.9281,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9400,0.0000,-1.7996,0.9304,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9500,0.0000,-1.7996,0.9327,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9600,0.0000,-1.7996,0.9349,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9700,0.0000,-1.7996,0.9372,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9800,0.0000,-1.7996,0.9395,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
1.9900,0.0000,-1.7996,0.9418,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
2.0000,0.0000,-1.7996,0.9441,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
2.0100,0.0000,-1.7996,0.9464,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
2.0200,0.0000,-1.7996,0.9487,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0000,5.0000,8.0000
