time_s,segment_range,active_range_carla,active_range_model,setpoint_carla_mps,setpoint_model_mps,speed_carla_mps,speed_model_mps,throttle_carla,throttle_model,brake_carla,brake_model,u_carla,u_model
50.7100,low,low,low,10.0000,10.0000,10.1052,10.1076,0.409426,0.440272,0.000000,0.000000,0.409426,0.440272
50.7200,low,low,low,10.0000,10.0000,10.1046,10.1073,0.409430,0.440248,0.000000,0.000000,0.409430,0.440248
50.7300,low,low,low,10.0000,10.0000,10.1041,10.1070,0.409435,0.440224,0.000000,0.000000,0.409435,0.440224
50.7400,low,low,low,10.0000,10.0000,10.1036,10.1068,0.409440,0.440201,0.000000,0.000000,0.409440,0.440201
50.7500,low,low,low,10.0000,10.0000,10.1031,10.1065,0.409444,0.440177,0.000000,0.000000,0.409444,0.440177
50.7600,low,low,low,10.0000,10.0000,10.1026,10.1062,0.409449,0.440154,0.000000,0.000000,0.409449,0.440154
50.7700,low,low,low,10.0000,10.0000,10.1021,10.1060,0.409454,0.440131,0.000000,0.000000,0.409454,0.440131
50.7800,low,low,low,10.0000,10.0000,10.1016,10.1057,0.409459,0.440109,0.000000,0.000000,0.409459,0.440109
50.7900,low,low,low,10.0000,10.0000,10.1011,10.1054,0.409464,0.440086,0.000000,0.000000,0.409464,0.440086
50.8000,low,low,low,10.0000,10.0000,10.1006,10.1052,0.409469,0.440064,0.000000,0.000000,0.409469,0.440064
50.8100,low,low,low,10.0000,10.0000,10.1001,10.1049,0.409474,0.440042,0.000000,0.000000,0.409474,0.440042
50.8200,low,low,low,10.0000,10.0000,10.0996,10.1046,0.409479,0.440020,0.000000,0.000000,0.409479,0.440020
50.8300,low,low,low,10.0000,10.0000,10.0991,10.1043,0.409484,0.439999,0.000000,0.000000,0.409484,0.439999
50.8400,low,low,low,10.0000,10.0000,10.0986,10.1041,0.409490,0.439978,0.000000,0.000000,0.409490,0.439978
50.8500,low,low,low,10.0000,10.0000,10.0981,10.1038,0.409495,0.439957,0.000000,0.000000,0.409495,0.439957
50.8600,low,low,low,10.0000,10.0000,10.0976,10.1035,0.409500,0.439936,0.000000,0.000000,0.409500,0.439936
50.8700,low,low,low,10.0000,10.0000,10.0971,10.1032,0.409505,0.439915,0.000000,0.000000,0.409505,0.439915
50.8800,low,low,low,10.0000,10.0000,10.0966,10.1030,0.409511,0.439895,0.000000,0.000000,0.409511,0.439895
50.8900,low,low,low,10.0000,10.0000,10.0962,10.1027,0.409516,0.439875,0.000000,0.000000,0.409516,0.439875
50.9000,low,low,low,10.0000,10.0000,10.0957,10.1024,0.409522,0.439855,0.000000,0.000000,0.409522,0.439855
50.9100,low,low,low,10.0000,10.0000,10.0952,10.1021,0.409527,0.439835,0.000000,0.000000,0.409527,0.439835
50.9200,low,low,low,10.0000,10.0000,10.0947,10.1018,0.409533,0.439816,0.000000,0.000000,0.409533,0.439816
50.9300,low,low,low,10.0000,10.0000,10.0942,10.1016,0.409538,0.439797,0.000000,0.000000,0.409538,0.439797
50.9400,low,low,low,10.0000,10.0000,10.0938,10.1013,0.409544,0.439777,0.000000,0.000000,0.409544,0.439777
50.9500,low,low,low,10.0000,10.0000,10.0933,10.1010,0.409550,0.439759,0.000000,0.000000,0.409550,0.439759
50.9600,low,low,low,10.0000,10.0000,10.0928,10.1007,0.409555,0.439740,0.000000,0.000000,0.409555,0.439740
50.9700,low,low,low,10.0000,10.0000,10.0924,10.1004,0.409561,0.439722,0.000000,0.000000,0.409561,0.439722
50.9800,low,low,low,10.0000,10.0000,10.0919,10.1001,0.409567,0.439703,0.000000,0.000000,0.409567,0.439703
50.9900,low,low,low,10.0000,10.0000,10.0914,10.0999,0.409573,0.439685,0.000000,0.000000,0.409573,0.439685
51.0000,low,low,low,10.0000,10.0000,10.0910,10.0996,0.409579,0.439667,0.000000,0.000000,0.409579,0.439667
51.0100,low,low,low,10.0000,10.0000,10.0905,10.0993,0.409585,0.439650,0.000000,0.000000,0.409585,0.439650
51.0200,low,low,low,10.0000,10.0000,10.0900,10.0990,0.409590,0.439632,0.000000,0.000000,0.409590,0.439632
51.0300,low,low,low,10.0000,10.0000,10.0896,10.0987,0.409596,0.439615,0.000000,0.000000,0.409596,0.439615
51.0400,low,low,low,10.0000,10.0000,10.0891,10.0984,0.409602,0.439598,0.000000,0.000000,0.409602,0.439598
51.0500,low,low,low,10.0000,10.0000,10.0887,10.0981,0.409608,0.439581,0.000000,0.000000,0.409608,0.439581
51.0600,low,low,low,10.0000,10.0000,10.0882,10.0979,0.409614,0.439564,0.000000,0.000000,0.409614,0.439564
51.0700,low,low,low,10.0000,10.0000,10.0878,10.0976,0.409620,0.439548,0.000000,0.000000,0.409620,0.439548
51.0800,low,low,low,10.0000,10.0000,10.0873,10.0973,0.409626,0.439532,0.000000,0.000000,0.409626,0.439532
51.0900,low,low,low,10.0000,10.0000,10.0869,10.0970,0.409632,0.439516,0.000000,0.000000,0.409632,0.439516
51.1000,low,low,low,10.0000,10.0000,10.0864,10.0967,0.409639,0.439500,0.000000,0.000000,0.409639,0.439500
51.1100,low,low,low,10.0000,10.0000,10.0860,10.0964,0.409645,0.439484,0.000000,0.000000,0.409645,0.439484
51.1200,low,low,low,10.0000,10.0000,10.0855,10.0961,0.409651,0.439468,0.000000,0.000000,0.409651,0.439468
51.1300,low,low,low,10.0000,10.0000,10.0851,10.0958,0.409657,0.439453,0.000000,0.000000,0.409657,0.439453
51.1400,low,low,low,10.0000,10.0000,10.0846,10.0955,0.409663,0.439438,0.000000,0.000000,0.409663,0.439438
51.1500,low,low,low,10.0000,10.0000,10.0842,10.0952,0.409669,0.439423,0.000000,0.000000,0.409669,0.439423
51.1600,low,low,low,10.0000,10.0000,10.0838,10.0950,0.409675,0.439408,0.000000,0.000000,0.409675,0.439408
51.1700,low,low,low,10.0000,10.0000,10.0833,10.0947,0.409682,0.439393,0.000000,0.000000,0.409682,0.439393
51.1800,low,low,low,10.0000,10.0000,10.0829,10.0944,0.409688,0.439378,0.000000,0.000000,0.409688,0.439378
51.1900,low,low,low,10.0000,10.0000,10.0825,10.0941,0.409694,0.439364,0.000000,0.000000,0.409694,0.439364
51.2000,low,low,low,10.0000,10.0000,10.0820,10.0938,0.409701,0.439350,0.000000,0.000000,0.409701,0.439350
51.2100,low,low,low,10.0000,10.0000,10.0816,10.0935,0.409707,0.439336,0.000000,0.000000,0.409707,0.439336
51.2200,low,low,low,10.0000,10.0000,10.0812,10.0932,0.409713,0.439322,0.000000,0.000000,0.409713,0.439322
51.2300,low,low,low,10.0000,10.0000,10.0808,10.0929,0.409719,0.439308,0.000000,0.000000,0.409719,0.439308
51.2400,low,low,low,10.0000,10.0000,10.0804,10.0926,0.409726,0.439295,0.000000,0.000000,0.409726,0.439295
51.2500,low,low,low,10.0000,10.0000,10.0799,10.0923,0.409732,0.439281,0.000000,0.000000,0.409732,0.439281
51.2600,low,low,low,10.0000,10.0000,10.0795,10.0920,0.409738,0.439268,0.000000,0.000000,0.409738,0.439268
51.2700,low,low,low,10.0000,10.0000,10.0791,10.0917,0.409745,0.439255,0.000000,0.000000,0.409745,0.439255
51.2800,low,low,low,10.0000,10.0000,10.0787,10.0914,0.409751,0.439242,0.000000,0.000000,0.409751,0.439242
51.2900,low,low,low,10.0000,10.0000,10.0783,10.0911,0.409758,0.439229,0.000000,0.000000,0.409758,0.439229
51.3000,low,low,low,10.0000,10.0000,10.0779,10.0908,0.409764,0.439217,0.000000,0.000000,0.409764,0.439217
51.3100,low,low,low,10.0000,10.0000,10.0775,10.0906,0.409770,0.439204,0.000000,0.000000,0.409770,0.439204
51.3200,low,low,low,10.0000,10.0000,10.0770,10.0903,0.409777,0.439192,0.000000,0.000000,0.409777,0.439192
51.3300,low,low,low,10.0000,10.0000,10.0766,10.0900,0.409783,0.439180,0.000000,0.000000,0.409783,0.439180
51.3400,low,low,low,10.0000,10.0000,10.0762,10.0897,0.409790,0.439168,0.000000,0.000000,0.409790,0.439168
51.3500,low,low,low,10.0000,10.0000,10.0758,10.0894,0.409796,0.439156,0.000000,0.000000,0.409796,0.439156
51.3600,low,low,low,10.0000,10.0000,10.0754,10.0891,0.409802,0.439144,0.000000,0.000000,0.409802,0.439144
51.3700,low,low,low,10.0000,10.0000,10.0750,10.0888,0.409809,0.439133,0.000000,0.000000,0.409809,0.439133
51.3800,low,low,low,10.0000,10.0000,10.0746,10.0885,0.409815,0.439121,0.000000,0.000000,0.409815,0.439121
51.3900,low,low,low,10.0000,10.0000,10.0742,10.0882,0.409822,0.439110,0.000000,0.000000,0.409822,0.439110
51.4000,low,low,low,10.0000,10.0000,10.0739,10.0879,0.409828,0.439099,0.000000,0.000000,0.409828,0.439099
51.4100,low,low,low,10.0000,10.0000,10.0735,10.0876,0.409835,0.439088,0.000000,0.000000,0.409835,0.439088
51.4200,low,low,low,10.0000,10.0000,10.0731,10.0873,0.409841,0.439077,0.000000,0.000000,0.409841,0.439077
51.4300,low,low,low,10.0000,10.0000,10.0727,10.0870,0.409848,0.439067,0.000000,0.000000,0.409848,0.439067
51.4400,low,low,low,10.0000,10.0000,10.0723,10.0867,0.409854,0.439056,0.000000,0.000000,0.409854,0.439056
51.4500,low,low,low,10.0000,10.0000,10.0719,10.0864,0.409861,0.439046,0.000000,0.000000,0.409861,0.439046
51.4600,low,low,low,10.0000,10.0000,10.0715,10.0861,0.409867,0.439035,0.000000,0.000000,0.409867,0.439035
51.4700,low,low,low,10.0000,10.0000,10.0712,10.0858,0.409874,0.439025,0.000000,0.000000,0.409874,0.439025
51.4800,low,low,low,10.0000,10.0000,10.0708,10.0855,0.409880,0.439015,0.000000,0.000000,0.409880,0.439015
51.4900,low,low,low,10.0000,10.0000,10.0704,10.0853,0.409887,0.439005,0.000000,0.000000,0.409887,0.439005
51.5000,low,low,low,10.0000,10.0000,10.0700,10.0850,0.409893,0.438995,0.000000,0.000000,0.409893,0.438995
51.5100,low,low,low,10.0000,10.0000,10.0696,10.0847,0.409900,0.438986,0.000000,0.000000,0.409900,0.438986
51.5200,low,low,low,10.0000,10.0000,10.0693,10.0844,0.409906,0.438976,0.000000,0.000000,0.409906,0.438976
51.5300,low,low,low,10.0000,10.0000,10.0689,10.0841,0.409913,0.438967,0.000000,0.000000,0.409913,0.438967
51.5400,low,low,low,10.0000,10.0000,10.0685,10.0838,0.409919,0.438957,0.000000,0.000000,0.409919,0.438957
51.5500,low,low,low,10.0000,10.0000,10.0682,10.0835,0.409926,0.438948,0.000000,0.000000,0.409926,0.438948
51.5600,low,low,low,10.0000,10.0000,10.0678,10.0832,0.409932,0.438939,0.000000,0.000000,0.409932,0.438939
51.5700,low,low,low,10.0000,10.0000,10.0674,10.0829,0.409938,0.438930,0.000000,0.000000,0.409938,0.438930
51.5800,low,low,low,10.0000,10.0000,10.0671,10.0826,0.409945,0.438921,0.000000,0.000000,0.409945,0.438921
51.5900,low,low,low,10.0000,10.0000,10.0667,10.0823,0.409951,0.438913,0.000000,0.000000,0.409951,0.438913
51.6000,low,low,low,10.0000,10.0000,10.0664,10.0820,0.409958,0.438904,0.000000,0.000000,0.409958,0.438904
51.6100,low,low,low,10.0000,10.0000,10.0660,10.0817,0.409964,0.438896,0.000000,0.000000,0.409964,0.438896
51.6200,low,low,low,10.0000,10.0000,10.0656,10.0815,0.409971,0.438887,0.000000,0.000000,0.409971,0.438887
51.6300,low,low,low,10.0000,10.0000,10.0653,10.0812,0.409977,0.438879,0.000000,0.000000,0.409977,0.438879
51.6400,low,low,low,10.0000,10.0000,10.0649,10.0809,0.409984,0.438871,0.000000,0.000000,0.409984,0.438871
51.6500,low,low,low,10.0000,10.0000,10.0646,10.0806,0.409990,0.438863,0.000000,0.000000,0.409990,0.438863
51.6600,low,low,low,10.0000,10.0000,10.0642,10.0803,0.409996,0.438855,0.000000,0.000000,0.409996,0.438855
51.6700,low,low,low,10.0000,10.0000,10.0639,10.0800,0.410003,0.438847,0.000000,0.000000,0.410003,0.438847
51.6800,low,low,low,10.0000,10.0000,10.0635,10.0797,0.410009,0.438840,0.000000,0.000000,0.410009,0.438840
51.6900,low,low,low,10.0000,10.0000,10.0632,10.0794,0.410016,0.438832,0.000000,0.000000,0.410016,0.438832
51.7000,low,low,low,10.0000,10.0000,10.0629,10.0791,0.410022,0.438825,0.000000,0.000000,0.410022,0.438825
51.7100,low,low,low,10.0000,10.0000,10.0625,10.0788,0.410029,0.438817,0.000000,0.000000,0.410029,0.438817
51.7200,low,low,low,10.0000,10.0000,10.0622,10.0786,0.410035,0.438810,0.000000,0.000000,0.410035,0.438810
51.7300,low,low,low,10.0000,10.0000,10.0618,10.0783,0.410041,0.438803,0.000000,0.000000,0.410041,0.438803
51.7400,low,low,low,10.0000,10.0000,10.0615,10.0780,0.410048,0.438796,0.000000,0.000000,0.410048,0.438796
51.7500,low,low,low,10.0000,10.0000,10.0612,10.0777,0.410054,0.438789,0.000000,0.000000,0.410054,0.438789
51.7600,low,low,low,10.0000,10.0000,10.0608,10.0774,0.410060,0.438782,0.000000,0.000000,0.410060,0.438782
51.7700,low,low,low,10.0000,10.0000,10.0605,10.0771,0.410067,0.438775,0.000000,0.000000,0.410067,0.438775
51.7800,low,low,low,10.0000,10.0000,10.0602,10.0768,0.410073,0.438769,0.000000,0.000000,0.410073,0.438769
51.7900,low,low,low,10.0000,10.0000,10.0598,10.0766,0.410080,0.438762,0.000000,0.000000,0.410080,0.438762
51.8000,low,low,low,10.0000,10.0000,10.0595,10.0763,0.410086,0.438756,0.000000,0.000000,0.410086,0.438756
51.8100,low,low,low,10.0000,10.0000,10.0592,10.0760,0.410092,0.438750,0.000000,0.000000,0.410092,0.438750
51.8200,low,low,low,10.0000,10.0000,10.0589,10.0757,0.410098,0.438743,0.000000,0.000000,0.410098,0.438743
51.8300,low,low,low,10.0000,10.0000,10.0585,10.0754,0.410105,0.438737,0.000000,0.000000,0.410105,0.438737
51.8400,low,low,low,10.0000,10.0000,10.0582,10.0751,0.410111,0.438731,0.000000,0.000000,0.410111,0.438731
51.8500,low,low,low,10.0000,10.0000,10.0579,10.0748,0.410117,0.438725,0.000000,0.000000,0.410117,0.438725
51.8600,low,low,low,10.0000,10.0000,10.0576,10.0746,0.410124,0.438719,0.000000,0.000000,0.410124,0.438719
51.8700,low,low,low,10.0000,10.0000,10.0573,10.0743,0.410130,0.438714,0.000000,0.000000,0.410130,0.438714
51.8800,low,low,low,10.0000,10.0000,10.0570,10.0740,0.410136,0.438708,0.000000,0.000000,0.410136,0.438708
51.8900,low,low,low,10.0000,10.0000,10.0566,10.0737,0.410142,0.438702,0.000000,0.000000,0.410142,0.438702
51.9000,low,low,low,10.0000,10.0000,10.0563,10.0734,0.410149,0.438697,0.000000,0.000000,0.410149,0.438697
51.9100,low,low,low,10.0000,10.0000,10.0560,10.0732,0.410155,0.438691,0.000000,0.000000,0.410155,0.438691
51.9200,low,low,low,10.0000,10.0000,10.0557,10.0729,0.410161,0.438686,0.000000,0.000000,0.410161,0.438686
51.9300,low,low,low,10.0000,10.0000,10.0554,10.0726,0.410167,0.438681,0.000000,0.000000,0.410167,0.438681
51.9400,low,low,low,10.0000,10.0000,10.0551,10.0723,0.410173,0.438676,0.000000,0.000000,0.410173,0.438676
51.9500,low,low,low,10.0000,10.0000,10.0548,10.0720,0.410179,0.438671,0.000000,0.000000,0.410179,0.438671
51.9600,low,low,low,10.0000,10.0000,10.0545,10.0718,0.410186,0.438666,0.000000,0.000000,0.410186,0.438666
51.9700,low,low,low,10.0000,10.0000,10.0542,10.0715,0.410192,0.438661,0.000000,0.000000,0.410192,0.438661
51.9800,low,low,low,10.0000,10.0000,10.0539,10.0712,0.410198,0.438656,0.000000,0.000000,0.410198,0.438656
51.9900,low,low,low,10.0000,10.0000,10.0536,10.0709,0.410204,0.438651,0.000000,0.000000,0.410204,0.438651
52.0000,low,low,low,10.0000,10.0000,10.0533,10.0707,0.410210,0.438646,0.000000,0.000000,0.410210,0.438646
52.0100,low,low,low,10.0000,10.0000,10.0530,10.0704,0.410216,0.438642,0.000000,0.000000,0.410216,0.438642
52.0200,low,low,low,10.0000,10.0000,10.0527,10.0701,0.410222,0.438637,0.000000,0.000000,0.410222,0.438637
52.0300,low,low,low,10.0000,10.0000,10.0524,10.0698,0.410228,0.438633,0.000000,0.000000,0.410228,0.438633
52.0400,low,low,low,10.0000,10.0000,10.0521,10.0696,0.410234,0.438629,0.000000,0.000000,0.410234,0.438629
52.0500,low,low,low,10.0000,10.0000,10.0518,10.0693,0.410240,0.438624,0.000000,0.000000,0.410240,0.438624
52.0600,low,low,low,10.0000,10.0000,10.0515,10.0690,0.410246,0.438620,0.000000,0.000000,0.410246,0.438620
52.0700,low,low,low,10.0000,10.0000,10.0513,10.0687,0.410252,0.438616,0.000000,0.000000,0.410252,0.438616
52.0800,low,low,low,10.0000,10.0000,10.0510,10.0685,0.410258,0.438612,0.000000,0.000000,0.410258,0.438612
52.0900,low,low,low,10.0000,10.0000,10.0507,10.0682,0.410264,0.438608,0.000000,0.000000,0.410264,0.438608
52.1000,low,low,low,10.0000,10.0000,10.0504,10.0679,0.410270,0.438604,0.000000,0.000000,0.410270,0.438604
52.1100,low,low,low,10.0000,10.0000,10.0501,10.0677,0.410276,0.438600,0.000000,0.000000,0.410276,0.438600
52.1200,low,low,low,10.0000,10.0000,10.0498,10.0674,0.410282,0.438596,0.000000,0.000000,0.410282,0.438596
52.1300,low,low,low,10.0000,10.0000,10.0496,10.0671,0.410288,0.438593,0.000000,0.000000,0.410288,0.438593
52.1400,low,low,low,10.0000,10.0000,10.0493,10.0668,0.410294,0.438589,0.000000,0.000000,0.410294,0.438589
52.1500,low,low,low,10.0000,10.0000,10.0490,10.0666,0.410300,0.438586,0.000000,0.000000,0.410300,0.438586
52.1600,low,low,low,10.0000,10.0000,10.0487,10.0663,0.410306,0.438582,0.000000,0.000000,0.410306,0.438582
52.1700,low,low,low,10.0000,10.0000,10.0485,10.0660,0.410311,0.438579,0.000000,0.000000,0.410311,0.438579
52.1800,low,low,low,10.0000,10.0000,10.0482,10.0658,0.410317,0.438575,0.000000,0.000000,0.410317,0.438575
52.1900,low,low,low,10.0000,10.0000,10.0479,10.0655,0.410323,0.438572,0.000000,0.000000,0.410323,0.438572
52.2000,low,low,low,10.0000,10.0000,10.0477,10.0652,0.410329,0.438569,0.000000,0.000000,0.410329,0.438569
52.2100,low,low,low,10.0000,10.0000,10.0474,10.0650,0.410335,0.438566,0.000000,0.000000,0.410335,0.438566
52.2200,low,low,low,10.0000,10.0000,10.0471,10.0647,0.410341,0.438563,0.000000,0.000000,0.410341,0.438563
52.2300,low,low,low,10.0000,10.0000,10.0469,10.0645,0.410346,0.438560,0.000000,0.000000,0.410346,0.438560
52.2400,low,low,low,10.0000,10.0000,10.0466,10.0642,0.410352,0.438557,0.000000,0.000000,0.410352,0.438557
52.2500,low,low,low,10.0000,10.0000,10.0463,10.0639,0.410358,0.438554,0.000000,0.000000,0.410358,0.438554
52.2600,low,low,low,10.0000,10.0000,10.0461,10.0637,0.410363,0.438551,0.000000,0.000000,0.410363,0.438551
52.2700,low,low,low,10.0000,10.0000,10.0458,10.0634,0.410369,0.438548,0.000000,0.000000,0.410369,0.438548
52.2800,low,low,low,10.0000,10.0000,10.0456,10.0631,0.410375,0.438546,0.000000,0.000000,0.410375,0.438546
52.2900,low,low,low,10.0000,10.0000,10.0453,10.0629,0.410380,0.438543,0.000000,0.000000,0.410380,0.438543
52.3000,low,low,low,10.0000,10.0000,10.0450,10.0626,0.410386,0.438540,0.000000,0.000000,0.410386,0.438540
52.3100,low,low,low,10.0000,10.0000,10.0448,10.0624,0.410392,0.438538,0.000000,0.000000,0.410392,0.438538
52.3200,low,low,low,10.0000,10.0000,10.0445,10.0621,0.410397,0.438535,0.000000,0.000000,0.410397,0.438535
52.3300,low,low,low,10.0000,10.0000,10.0443,10.0619,0.410403,0.438533,0.000000,0.000000,0.410403,0.438533
52.3400,low,low,low,10.0000,10.0000,10.0440,10.0616,0.410409,0.438531,0.000000,0.000000,0.410409,0.438531
52.3500,low,low,low,10.0000,10.0000,10.0438,10.0613,0.410414,0.438528,0.000000,0.000000,0.410414,0.438528
52.3600,low,low,low,10.0000,10.0000,10.0435,10.0611,0.410420,0.438526,0.000000,0.000000,0.410420,0.438526
52.3700,low,low,low,10.0000,10.0000,10.0433,10.0608,0.410425,0.438524,0.000000,0.000000,0.410425,0.438524
52.3800,low,low,low,10.0000,10.0000,10.0431,10.0606,0.410431,0.438522,0.000000,0.000000,0.410431,0.438522
52.3900,low,low,low,10.0000,10.0000,10.0428,10.0603,0.410436,0.438520,0.000000,0.000000,0.410436,0.438520
52.4000,low,low,low,10.0000,10.0000,10.0426,10.0601,0.410442,0.438518,0.000000,0.000000,0.410442,0.438518
52.4100,low,low,low,10.0000,10.0000,10.0423,10.0598,0.410447,0.438516,0.000000,0.000000,0.410447,0.438516
52.4200,low,low,low,10.0000,10.0000,10.0421,10.0596,0.410452,0.438514,0.000000,0.000000,0.410452,0.438514
52.4300,low,low,low,10.0000,10.0000,10.0418,10.0593,0.410458,0.438512,0.000000,0.000000,0.410458,0.438512
52.4400,low,low,low,10.0000,10.0000,10.0416,10.0591,0.410463,0.438510,0.000000,0.000000,0.410463,0.438510
52.4500,low,low,low,10.0000,10.0000,10.0414,10.0588,0.410469,0.438508,0.000000,0.000000,0.410469,0.438508
52.4600,low,low,low,10.0000,10.0000,10.0411,10.0586,0.410474,0.438507,0.000000,0.000000,0.410474,0.438507
52.4700,low,low,low,10.0000,10.0000,10.0409,10.0583,0.410479,0.438505,0.000000,0.000000,0.410479,0.438505
52.4800,low,low,low,10.0000,10.0000,10.0407,10.0581,0.410485,0.438503,0.000000,0.000000,0.410485,0.438503
52.4900,low,low,low,10.0000,10.0000,10.0404,10.0578,0.410490,0.438502,0.000000,0.000000,0.410490,0.438502
52.5000,low,low,low,10.0000,10.0000,10.0402,10.0576,0.410495,0.438500,0.000000,0.000000,0.410495,0.438500
52.5100,low,low,low,10.0000,10.0000,10.0400,10.0573,0.410501,0.438499,0.000000,0.000000,0.410501,0.438499
52.5200,low,low,low,10.0000,10.0000,10.0398,10.0571,0.410506,0.438497,0.000000,0.000000,0.410506,0.438497
52.5300,low,low,low,10.0000,10.0000,10.0395,10.0568,0.410511,0.438496,0.000000,0.000000,0.410511,0.438496
52.5400,low,low,low,10.0000,10.0000,10.0393,10.0566,0.410516,0.438495,0.000000,0.000000,0.410516,0.438495
52.5500,low,low,low,10.0000,10.0000,10.0391,10.0564,0.410522,0.438493,0.000000,0.000000,0.410522,0.438493
52.5600,low,low,low,10.0000,10.0000,10.0389,10.0561,0.410527,0.438492,0.000000,0.000000,0.410527,0.438492
52.5700,low,low,low,10.0000,10.0000,10.0386,10.0559,0.410532,0.438491,0.000000,0.000000,0.410532,0.438491
52.5800,low,low,low,10.0000,10.0000,10.0384,10.0556,0.410537,0.438490,0.000000,0.000000,0.410537,0.438490
52.5900,low,low,low,10.0000,10.0000,10.0382,10.0554,0.410542,0.438489,0.000000,0.000000,0.410542,0.438489
52.6000,low,low,low,10.0000,10.0000,10.0380,10.0552,0.410547,0.438488,0.000000,0.000000,0.410547,0.438488
52.6100,low,low,low,10.0000,10.0000,10.0378,10.0549,0.410552,0.438487,0.000000,0.000000,0.410552,0.438487
52.6200,low,low,low,10.0000,10.0000,10.0375,10.0547,0.410557,0.438486,0.000000,0.000000,0.410557,0.438486
52.6300,low,low,low,10.0000,10.0000,10.0373,10.0544,0.410562,0.438485,0.000000,0.000000,0.410562,0.438485
52.6400,low,low,low,10.0000,10.0000,10.0371,10.0542,0.410567,0.438484,0.000000,0.000000,0.410567,0.438484
