time_s,throttle,setpoint,brake,speed_m_s,accel_x,accel_y,accel_z
15.3500,0.7447,33.3300,0.0000,32.8247,-0.1373,-0.0013,-2.3759
15.3600,0.7449,33.3300,0.0000,32.8261,-0.1396,-0.0006,-2.0618
15.3700,0.7450,33.3300,0.0000,32.8275,-0.1408,-0.0001,-1.7779
15.3800,0.7452,33.3300,0.0000,32.8290,-0.1411,-0.0006,-1.2144
15.3900,0.7454,33.3300,0.0000,32.8304,-0.1492,-0.0015,-1.0321
15.4000,0.7455,33.3300,0.0000,32.8320,-0.1553,-0.0009,-0.9012
15.4100,0.7457,33.3300,0.0000,32.8336,-0.1617,-0.0003,-0.7920
15.4200,0.7458,33.3300,0.0000,32.8353,-0.1675,-0.0000,-0.6920
15.4300,0.7459,33.3300,0.0000,32.8370,-0.1736,0.0000,-0.6114
15.4400,0.7461,33.3300,0.0000,32.8388,-0.1789,0.0002,-0.5314
15.4500,0.7462,33.3300,0.0000,32.8407,-0.1846,0.0001,-0.4722
15.4600,0.7463,33.3300,0.0000,32.8426,-0.1900,0.0000,-0.4090
15.4700,0.7464,33.3300,0.0000,32.8445,-0.1953,0.0000,-0.3626
15.4800,0.7465,33.3300,0.0000,32.8465,-0.2003,-0.0001,-0.3181
15.4900,0.7465,33.3300,0.0000,32.8486,-0.2056,-0.0001,-0.2815
15.5000,0.7466,33.3300,0.0000,32.8506,-0.2060,-0.0012,-0.2846
15.5100,0.7467,33.3300,0.0000,32.8527,-0.2098,0.0005,0.0554
15.5200,0.7467,33.3300,0.0000,32.8548,-0.2071,-0.0137,0.1963
15.5300,0.7468,33.3300,0.0000,32.8571,-0.2335,-0.0135,-0.9246
15.5400,0.7468,33.3300,0.0000,32.8596,-0.2438,-0.0087,-0.9652
15.5500,0.7468,33.3300,0.0000,32.8621,-0.2502,-0.0056,-0.8188
15.5600,0.7468,33.3300,0.0000,32.8646,-0.2556,-0.0038,-0.6973
15.5700,0.7468,33.3300,0.0000,32.8672,-0.2602,-0.0026,-0.5920
15.5800,0.7468,33.3300,0.0000,32.8699,-0.2632,-0.0020,-0.5004
15.5900,0.7467,33.3300,0.0000,32.8726,-0.2686,0.0001,-0.5046
15.6000,0.7467,33.3300,0.0000,32.8753,-0.2701,0.0035,-0.4733
15.6100,0.7467,33.3300,0.0000,32.8780,-0.2731,0.0075,-0.3121
15.6200,0.7466,33.3300,0.0000,32.8810,-0.2995,0.0159,-1.0572
15.6300,0.7465,33.3300,0.0000,32.8840,-0.2979,0.0167,-1.3324
15.6400,0.7464,33.3300,0.0000,32.8869,-0.2972,0.0102,-1.1211
15.6500,0.7464,33.3300,0.0000,32.8899,-0.2972,0.0060,-0.9420
15.6600,0.7463,33.3300,0.0000,32.8929,-0.2972,0.0032,-0.7846
15.6700,0.7462,33.3300,0.0000,32.8958,-0.2975,0.0017,-0.6501
15.6800,0.7461,33.3300,0.0000,32.8988,-0.2972,0.0007,-0.5387
15.6900,0.7460,33.3300,0.0000,32.9018,-0.3010,0.0020,-0.6742
15.7000,0.7459,33.3300,0.0000,32.9048,-0.2991,0.0121,-0.5675
15.7100,0.7458,33.3300,0.0000,32.9078,-0.3017,0.0207,-0.5595
15.7200,0.7457,33.3300,0.0000,32.9108,-0.3006,0.0203,-0.6130
15.7300,0.7456,33.3300,0.0000,32.9138,-0.2983,0.0128,-0.5052
15.7400,0.7455,33.3300,0.0000,32.9168,-0.2968,0.0080,-0.4105
15.7500,0.7454,33.3300,0.0000,32.9198,-0.2964,0.0050,-0.3295
15.7600,0.7453,33.3300,0.0000,32.9227,-0.2956,0.0031,-0.2616
15.7700,0.7452,33.3300,0.0000,32.9257,-0.2953,0.0020,-0.2035
15.7800,0.7451,33.3300,0.0000,32.9286,-0.2941,0.0013,-0.1572
15.7900,0.7450,33.3300,0.0000,32.9315,-0.2937,0.0009,-0.1167
15.8000,0.7449,33.3300,0.0000,32.9345,-0.2930,0.0008,-0.0795
15.8100,0.7448,33.3300,0.0000,32.9374,-0.2922,0.0006,-0.0541
15.8200,0.7447,33.3300,0.0000,32.9403,-0.2918,0.0006,-0.0285
15.8300,0.7446,33.3300,0.0000,32.9432,-0.2911,0.0006,-0.0131
15.8400,0.7445,33.3300,0.0000,32.9461,-0.2903,0.0006,0.0049
15.8500,0.7444,33.3300,0.0000,32.9490,-0.2895,0.0007,0.0181
15.8600,0.7443,33.3300,0.0000,32.9519,-0.2888,0.0006,0.0262
15.8700,0.7442,33.3300,0.0000,32.9548,-0.2865,-0.0018,0.0894
15.8800,0.7440,33.3300,0.0000,32.9576,-0.2850,-0.0042,0.1005
15.8900,0.7439,33.3300,0.0000,32.9605,-0.2834,-0.0062,0.0924
15.9000,0.7438,33.3300,0.0000,32.9633,-0.2823,-0.0073,0.0903
15.9100,0.7437,33.3300,0.0000,32.9661,-0.2808,-0.0078,0.0843
15.9200,0.7436,33.3300,0.0000,32.9689,-0.2796,-0.0081,0.0827
15.9300,0.7435,33.3300,0.0000,32.9717,-0.2777,-0.0081,0.0772
15.9400,0.7434,33.3300,0.0000,32.9744,-0.2769,-0.0080,0.0715
15.9500,0.7433,33.3300,0.0000,32.9772,-0.2747,-0.0078,0.0703
15.9600,0.7432,33.3300,0.0000,32.9799,-0.2728,-0.0096,0.0997
15.9700,0.7430,33.3300,0.0000,32.9826,-0.2716,-0.0109,0.1070
15.9800,0.7429,33.3300,0.0000,32.9853,-0.2697,-0.0122,0.0949
15.9900,0.7428,33.3300,0.0000,32.9880,-0.2674,-0.0153,0.0845
16.0000,0.7427,33.3300,0.0000,32.9907,-0.2655,-0.0153,0.1437
16.0100,0.7426,33.3300,0.0000,32.9933,-0.2636,-0.0120,0.1261
16.0200,0.7425,33.3300,0.0000,32.9959,-0.2613,-0.0099,0.1111
16.0300,0.7424,33.3300,0.0000,32.9985,-0.2594,-0.0085,0.0967
16.0400,0.7423,33.3300,0.0000,33.0011,-0.2579,-0.0076,0.0850
16.0500,0.7422,33.3300,0.0000,33.0036,-0.2556,-0.0069,0.0752
16.0600,0.7421,33.3300,0.0000,33.0062,-0.2537,-0.0065,0.0668
16.0700,0.7420,33.3300,0.0000,33.0087,-0.2518,-0.0063,0.0562
16.0800,0.7419,33.3300,0.0000,33.0112,-0.2495,-0.0061,0.0517
16.0900,0.7418,33.3300,0.0000,33.0136,-0.2468,-0.0079,0.0906
16.1000,0.7417,33.3300,0.0000,33.0161,-0.2449,-0.0055,0.0827
16.1100,0.7416,33.3300,0.0000,33.0185,-0.2434,-0.0039,0.0686
16.1200,0.7415,33.3300,0.0000,33.0209,-0.2415,-0.0029,0.0623
16.1300,0.7414,33.3300,0.0000,33.0233,-0.2396,-0.0023,0.0550
16.1400,0.7413,33.3300,0.0000,33.0257,-0.2373,-0.0021,0.0458
16.1500,0.7412,33.3300,0.0000,33.0281,-0.2354,-0.0019,0.0375
16.1600,0.7411,33.3300,0.0000,33.0304,-0.2335,-0.0018,0.0334
16.1700,0.7410,33.3300,0.0000,33.0327,-0.2312,-0.0018,0.0274
16.1800,0.7409,33.3300,0.0000,33.0350,-0.2293,-0.0018,0.0265
16.1900,0.7408,33.3300,0.0000,33.0373,-0.2270,-0.0018,0.0175
16.2000,0.7407,33.3300,0.0000,33.0395,-0.2251,-0.0019,0.0217
16.2100,0.7406,33.3300,0.0000,33.0418,-0.2224,-0.0019,0.0148
16.2200,0.7405,33.3300,0.0000,33.0440,-0.2205,-0.0020,0.0149
16.2300,0.7405,33.3300,0.0000,33.0461,-0.2182,-0.0020,0.0102
16.2400,0.7404,33.3300,0.0000,33.0483,-0.2163,-0.0020,0.0100
16.2500,0.7403,33.3300,0.0000,33.0504,-0.2140,-0.0020,0.0078
16.2600,0.7402,33.3300,0.0000,33.0526,-0.2121,-0.0020,0.0071
16.2700,0.7401,33.3300,0.0000,33.0547,-0.2098,-0.0021,0.0066
16.2800,0.7400,33.3300,0.0000,33.0567,-0.2079,-0.0020,0.0039
16.2900,0.7400,33.3300,0.0000,33.0588,-0.2060,-0.0021,0.0029
16.3000,0.7399,33.3300,0.0000,33.0608,-0.2037,-0.0021,0.0051
16.3100,0.7398,33.3300,0.0000,33.0629,-0.2018,-0.0021,0.0012
16.3200,0.7397,33.3300,0.0000,33.0649,-0.1995,-0.0021,0.0019
16.3300,0.7397,33.3300,0.0000,33.0668,-0.1980,-0.0020,0.0032
16.3400,0.7396,33.3300,0.0000,33.0688,-0.1953,-0.0020,0.0005
16.3500,0.7395,33.3300,0.0000,33.0707,-0.1938,-0.0020,0.0024
16.3600,0.7395,33.3300,0.0000,33.0726,-0.1915,-0.0020,-0.0002
16.3700,0.7394,33.3300,0.0000,33.0745,-0.1892,-0.0020,0.0000
16.3800,0.7393,33.3300,0.0000,33.0764,-0.1877,-0.0019,-0.0004
16.3900,0.7393,33.3300,0.0000,33.0783,-0.1854,-0.0019,-0.0003
16.4000,0.7392,33.3300,0.0000,33.0801,-0.1839,-0.0019,0.0036
16.4100,0.7391,33.3300,0.0000,33.0819,-0.1820,-0.0019,-0.0009
16.4200,0.7391,33.3300,0.0000,33.0837,-0.1801,-0.0019,-0.0007
16.4300,0.7390,33.3300,0.0000,33.0855,-0.1781,-0.0018,-0.0002
16.4400,0.7389,33.3300,0.0000,33.0873,-0.1766,-0.0018,-0.0022
16.4500,0.7389,33.3300,0.0000,33.0890,-0.1747,-0.0018,0.0015
16.4600,0.7388,33.3300,0.0000,33.0907,-0.1728,-0.0017,-0.0001
16.4700,0.7388,33.3300,0.0000,33.0925,-0.1713,-0.0017,-0.0012
16.4800,0.7387,33.3300,0.0000,33.0942,-0.1694,-0.0016,0.0006
16.4900,0.7387,33.3300,0.0000,33.0958,-0.1675,-0.0017,0.0018
16.5000,0.7386,33.3300,0.0000,33.0975,-0.1659,-0.0016,-0.0014
16.5100,0.7386,33.3300,0.0000,33.0991,-0.1640,-0.0016,-0.0019
16.5200,0.7385,33.3300,0.0000,33.1007,-0.1625,-0.0015,0.0003
16.5300,0.7385,33.3300,0.0000,33.1024,-0.1606,-0.0014,0.0008
16.5400,0.7384,33.3300,0.0000,33.1039,-0.1591,-0.0014,0.0005
16.5500,0.7384,33.3300,0.0000,33.1055,-0.1575,-0.0015,0.0021
16.5600,0.7383,33.3300,0.0000,33.1071,-0.1560,-0.0014,-0.0015
16.5700,0.7383,33.3300,0.0000,33.1086,-0.1541,-0.0014,-0.0014
16.5800,0.7382,33.3300,0.0000,33.1102,-0.1530,-0.0014,0.0001
16.5900,0.7382,33.3300,0.0000,33.1117,-0.1514,-0.0012,0.0006
16.6000,0.7381,33.3300,0.0000,33.1132,-0.1499,-0.0013,0.0010
16.6100,0.7381,33.3300,0.0000,33.1147,-0.1484,-0.0012,-0.0018
16.6200,0.7381,33.3300,0.0000,33.1161,-0.1469,-0.0012,0.0014
16.6300,0.7380,33.3300,0.0000,33.1176,-0.1457,-0.0012,-0.0025
16.6400,0.7380,33.3300,0.0000,33.1190,-0.1442,-0.0012,0.0011
16.6500,0.7379,33.3300,0.0000,33.1204,-0.1427,-0.0010,0.0012
16.6600,0.7379,33.3300,0.0000,33.1219,-0.1415,-0.0012,-0.0031
16.6700,0.7379,33.3300,0.0000,33.1233,-0.1404,-0.0011,0.0012
16.6800,0.7378,33.3300,0.0000,33.1247,-0.1389,-0.0011,0.0000
16.6900,0.7378,33.3300,0.0000,33.1260,-0.1373,-0.0010,0.0023
16.7000,0.7377,33.3300,0.0000,33.1274,-0.1362,-0.0010,-0.0013
16.7100,0.7377,33.3300,0.0000,33.1287,-0.1347,-0.0010,-0.0001
16.7200,0.7377,33.3300,0.0000,33.1301,-0.1335,-0.0010,0.0010
16.7300,0.7376,33.3300,0.0000,33.1314,-0.1324,-0.0010,-0.0007
16.7400,0.7376,33.3300,0.0000,33.1327,-0.1312,-0.0009,-0.0004
16.7500,0.7376,33.3300,0.0000,33.1340,-0.1301,-0.0009,-0.0011
16.7600,0.7376,33.3300,0.0000,33.1353,-0.1289,-0.0009,0.0020
16.7700,0.7375,33.3300,0.0000,33.1366,-0.1282,-0.0009,-0.0002
16.7800,0.7375,33.3300,0.0000,33.1378,-0.1266,-0.0008,0.0017
16.7900,0.7375,33.3300,0.0000,33.1391,-0.1255,-0.0008,-0.0032
16.8000,0.7374,33.3300,0.0000,33.1403,-0.1247,-0.0008,0.0014
16.8100,0.7374,33.3300,0.0000,33.1416,-0.1236,-0.0009,0.0016
16.8200,0.7374,33.3300,0.0000,33.1428,-0.1225,-0.0008,-0.0028
16.8300,0.7373,33.3300,0.0000,33.1440,-0.1217,-0.0007,0.0017
16.8400,0.7373,33.3300,0.0000,33.1452,-0.1202,-0.0008,-0.0008
16.8500,0.7373,33.3300,0.0000,33.1464,-0.1194,-0.0007,-0.0003
16.8600,0.7373,33.3300,0.0000,33.1476,-0.1186,-0.0007,-0.0009
16.8700,0.7372,33.3300,0.0000,33.1488,-0.1194,-0.0007,-0.0622
16.8800,0.7372,33.3300,0.0000,33.1500,-0.1190,-0.0007,-0.1247
16.8900,0.7372,33.3300,0.0000,33.1512,-0.1186,-0.0007,-0.1055
16.9000,0.7372,33.3300,0.0000,33.1524,-0.1179,-0.0007,-0.0873
16.9100,0.7371,33.3300,0.0000,33.1535,-0.1171,-0.0007,-0.0740
16.9200,0.7371,33.3300,0.0000,33.1547,-0.1163,-0.0006,-0.0614
16.9300,0.7371,33.3300,0.0000,33.1558,-0.1156,-0.0006,-0.0522
16.9400,0.7370,33.3300,0.0000,33.1570,-0.1144,-0.0006,-0.0443
16.9500,0.7370,33.3300,0.0000,33.1581,-0.1133,-0.0006,-0.0348
16.9600,0.7370,33.3300,0.0000,33.1593,-0.1144,-0.0006,-0.0689
16.9700,0.7370,33.3300,0.0000,33.1604,-0.1125,-0.0006,-0.1191
16.9800,0.7369,33.3300,0.0000,33.1615,-0.1114,-0.0006,-0.0971
16.9900,0.7369,33.3300,0.0000,33.1626,-0.1102,-0.0005,-0.0815
17.0000,0.7369,33.3300,0.0000,33.1637,-0.1087,-0.0006,-0.0660
17.0100,0.7369,33.3300,0.0000,33.1648,-0.1080,-0.0006,-0.0565
17.0200,0.7368,33.3300,0.0000,33.1658,-0.1072,-0.0005,-0.0450
17.0300,0.7368,33.3300,0.0000,33.1669,-0.1060,-0.0005,-0.0379
17.0400,0.7368,33.3300,0.0000,33.1680,-0.1053,-0.0005,-0.0306
17.0500,0.7368,33.3300,0.0000,33.1690,-0.1045,-0.0005,-0.0225
17.0600,0.7367,33.3300,0.0000,33.1700,-0.1038,-0.0005,-0.0187
17.0700,0.7367,33.3300,0.0000,33.1711,-0.1026,-0.0004,-0.0132
17.0800,0.7367,33.3300,0.0000,33.1721,-0.1022,-0.0005,-0.0100
17.0900,0.7367,33.3300,0.0000,33.1731,-0.1011,-0.0005,-0.0067
17.1000,0.7367,33.3300,0.0000,33.1741,-0.1007,-0.0005,-0.0043
17.1100,0.7366,33.3300,0.0000,33.1751,-0.0999,-0.0005,-0.0020
17.1200,0.7366,33.3300,0.0000,33.1761,-0.0992,-0.0005,-0.0007
17.1300,0.7366,33.3300,0.0000,33.1771,-0.0984,-0.0004,-0.0000
17.1400,0.7366,33.3300,0.0000,33.1781,-0.0980,-0.0004,0.0025
17.1500,0.7366,33.3300,0.0000,33.1790,-0.0973,-0.0004,0.0026
17.1600,0.7365,33.3300,0.0000,33.1800,-0.0961,-0.0004,0.0052
17.1700,0.7365,33.3300,0.0000,33.1811,-0.1080,-0.0005,-0.1400
17.1800,0.7365,33.3300,0.0000,33.1821,-0.1060,-0.0005,-0.7848
17.1900,0.7364,33.3300,0.0000,33.1832,-0.1106,-0.0005,-0.6631
17.2000,0.7364,33.3300,0.0000,33.1844,-0.1114,-0.0005,-0.5576
17.2100,0.7363,33.3300,0.0000,33.1855,-0.1122,-0.0004,-0.4694
17.2200,0.7363,33.3300,0.0000,33.1866,-0.1125,-0.0005,-0.3933
17.2300,0.7362,33.3300,0.0000,33.1877,-0.1118,-0.0005,-0.3238
17.2400,0.7362,33.3300,0.0000,33.1888,-0.1114,-0.0005,-0.2722
17.2500,0.7361,33.3300,0.0000,33.1899,-0.1106,-0.0004,-0.2196
17.2600,0.7361,33.3300,0.0000,33.1911,-0.1183,-0.0005,-0.2538
17.2700,0.7360,33.3300,0.0000,33.1923,-0.1156,-0.0005,-0.7363
17.2800,0.7360,33.3300,0.0000,33.1934,-0.1099,-0.0004,-0.6199
17.2900,0.7359,33.3300,0.0000,33.1944,-0.1064,-0.0004,-0.5132
17.3000,0.7359,33.3300,0.0000,33.1955,-0.1041,-0.0005,-0.4256
17.3100,0.7359,33.3300,0.0000,33.1965,-0.1026,-0.0004,-0.3492
17.3200,0.7358,33.3300,0.0000,33.1975,-0.1003,-0.0004,-0.2903
17.3300,0.7358,33.3300,0.0000,33.1985,-0.0992,-0.0004,-0.2301
17.3400,0.7357,33.3300,0.0000,33.1995,-0.0980,-0.0004,-0.1866
17.3500,0.7357,33.3300,0.0000,33.2005,-0.0969,-0.0004,-0.1473
17.3600,0.7357,33.3300,0.0000,33.2014,-0.0957,-0.0004,-0.1114
17.3700,0.7356,33.3300,0.0000,33.2024,-0.0950,-0.0004,-0.0890
17.3800,0.7356,33.3300,0.0000,33.2035,-0.1152,-0.0004,-0.4935
17.3900,0.7355,33.3300,0.0000,33.2046,-0.1099,-0.0004,-1.6039
17.4000,0.7355,33.3300,0.0000,33.2058,-0.1194,-0.0005,-1.3445
17.4100,0.7354,33.3300,0.0000,33.2070,-0.1232,-0.0005,-1.1271
17.4200,0.7353,33.3300,0.0000,33.2083,-0.1259,-0.0005,-0.9345
17.4300,0.7352,33.3300,0.0000,33.2096,-0.1266,-0.0005,-0.7776
17.4400,0.7351,33.3300,0.0000,33.2108,-0.1274,-0.0005,-0.6373
17.4500,0.7350,33.3300,0.0000,33.2121,-0.1274,-0.0005,-0.5220
17.4600,0.7350,33.3300,0.0000,33.2134,-0.1263,-0.0005,-0.4235
17.4700,0.7349,33.3300,0.0000,33.2148,-0.1411,-0.0005,-0.5974
17.4800,0.7348,33.3300,0.0000,33.2161,-0.1316,-0.0005,-1.4364
17.4900,0.7347,33.3300,0.0000,33.2173,-0.1213,-0.0004,-1.1955
17.5000,0.7346,33.3300,0.0000,33.2185,-0.1171,-0.0005,-0.9943
17.5100,0.7345,33.3300,0.0000,33.2196,-0.1137,-0.0004,-0.8125
17.5200,0.7345,33.3300,0.0000,33.2207,-0.1106,-0.0004,-0.6670
17.5300,0.7344,33.3300,0.0000,33.2218,-0.1083,-0.0005,-0.5391
17.5400,0.7343,33.3300,0.0000,33.2229,-0.1068,-0.0003,-0.4301
17.5500,0.7343,33.3300,0.0000,33.2239,-0.1049,-0.0004,-0.3359
17.5600,0.7342,33.3300,0.0000,33.2250,-0.1034,-0.0004,-0.2621
17.5700,0.7341,33.3300,0.0000,33.2260,-0.1026,-0.0004,-0.1982
17.5800,0.7341,33.3300,0.0000,33.2270,-0.1011,-0.0004,-0.1424
17.5900,0.7340,33.3300,0.0000,33.2282,-0.1171,-0.0005,-0.6973
17.6000,0.7339,33.3300,0.0000,33.2293,-0.1099,-0.0004,-1.5974
17.6100,0.7338,33.3300,0.0000,33.2305,-0.1198,-0.0004,-1.3277
17.6200,0.7337,33.3300,0.0000,33.2317,-0.1240,-0.0005,-1.0991
17.6300,0.7336,33.3300,0.0000,33.2330,-0.1266,-0.0004,-0.9028
17.6400,0.7335,33.3300,0.0000,33.2343,-0.1282,-0.0005,-0.7361
17.6500,0.7334,33.3300,0.0000,33.2356,-0.1289,-0.0005,-0.5964
17.6600,0.7333,33.3300,0.0000,33.2368,-0.1289,-0.0004,-0.4761
17.6700,0.7332,33.3300,0.0000,33.2381,-0.1282,-0.0005,-0.3744
17.6800,0.7331,33.3300,0.0000,33.2395,-0.1404,-0.0006,-0.6784
17.6900,0.7330,33.3300,0.0000,33.2408,-0.1270,-0.0005,-1.3691
17.7000,0.7329,33.3300,0.0000,33.2420,-0.1183,-0.0005,-1.1336
17.7100,0.7328,33.3300,0.0000,33.2431,-0.1148,-0.0004,-0.9242
17.7200,0.7327,33.3300,0.0000,33.2442,-0.1110,-0.0005,-0.7544
17.7300,0.7326,33.3300,0.0000,33.2453,-0.1091,-0.0003,-0.6049
17.7400,0.7326,33.3300,0.0000,33.2464,-0.1072,-0.0004,-0.4873
17.7500,0.7325,33.3300,0.0000,33.2475,-0.1053,-0.0004,-0.3789
17.7600,0.7324,33.3300,0.0000,33.2485,-0.1034,-0.0004,-0.2923
17.7700,0.7323,33.3300,0.0000,33.2495,-0.1019,-0.0004,-0.2141
17.7800,0.7323,33.3300,0.0000,33.2505,-0.1007,-0.0003,-0.1537
17.7900,0.7322,33.3300,0.0000,33.2515,-0.0992,-0.0004,-0.1028
17.8000,0.7321,33.3300,0.0000,33.2526,-0.1102,-0.0004,-0.8470
17.8100,0.7320,33.3300,0.0000,33.2536,-0.1030,-0.0003,-1.5305
17.8200,0.7319,33.3300,0.0000,33.2548,-0.1129,-0.0005,-1.2658
17.8300,0.7318,33.3300,0.0000,33.2559,-0.1175,-0.0005,-1.0477
17.8400,0.7317,33.3300,0.0000,33.2571,-0.1205,-0.0004,-0.8552
17.8500,0.7316,33.3300,0.0000,33.2584,-0.1225,-0.0004,-0.6953
17.8600,0.7315,33.3300,0.0000,33.2596,-0.1228,-0.0005,-0.5557
17.8700,0.7314,33.3300,0.0000,33.2608,-0.1232,-0.0005,-0.4403
17.8800,0.7312,33.3300,0.0000,33.2621,-0.1225,-0.0004,-0.3380
17.8900,0.7311,33.3300,0.0000,33.2634,-0.1312,-0.0005,-0.8001
17.9000,0.7310,33.3300,0.0000,33.2645,-0.1160,-0.0004,-1.3195
17.9100,0.7309,33.3300,0.0000,33.2656,-0.1087,-0.0005,-1.0859
17.9200,0.7308,33.3300,0.0000,33.2667,-0.1053,-0.0004,-0.8904
17.9300,0.7307,33.3300,0.0000,33.2677,-0.1030,-0.0003,-0.7203
17.9400,0.7306,33.3300,0.0000,33.2687,-0.1007,-0.0004,-0.5757
17.9500,0.7305,33.3300,0.0000,33.2697,-0.0992,-0.0004,-0.4559
17.9600,0.7304,33.3300,0.0000,33.2707,-0.0973,-0.0004,-0.3528
17.9700,0.7304,33.3300,0.0000,33.2716,-0.0961,-0.0004,-0.2679
17.9800,0.7303,33.3300,0.0000,33.2726,-0.0942,-0.0003,-0.1967
17.9900,0.7302,33.3300,0.0000,33.2735,-0.0935,-0.0003,-0.1341
18.0000,0.7301,33.3300,0.0000,33.2744,-0.0916,-0.0004,-0.0832
18.0100,0.7300,33.3300,0.0000,33.2754,-0.0938,-0.0003,-0.5467
18.0200,0.7299,33.3300,0.0000,33.2763,-0.0916,-0.0004,-0.7505
18.0300,0.7299,33.3300,0.0000,33.2772,-0.0954,-0.0003,-0.6084
18.0400,0.7298,33.3300,0.0000,33.2782,-0.0969,-0.0004,-0.4867
18.0500,0.7297,33.3300,0.0000,33.2792,-0.0977,-0.0003,-0.3871
18.0600,0.7296,33.3300,0.0000,33.2802,-0.0980,-0.0003,-0.2977
18.0700,0.7295,33.3300,0.0000,33.2811,-0.0977,-0.0003,-0.2294
18.0800,0.7294,33.3300,0.0000,33.2821,-0.0969,-0.0004,-0.1655
18.0900,0.7293,33.3300,0.0000,33.2831,-0.0957,-0.0004,-0.1168
18.1000,0.7292,33.3300,0.0000,33.2840,-0.0973,-0.0004,-0.4266
18.1100,0.7291,33.3300,0.0000,33.2849,-0.0889,-0.0003,-0.5940
18.1200,0.7290,33.3300,0.0000,33.2858,-0.0854,-0.0003,-0.4771
18.1300,0.7289,33.3300,0.0000,33.2866,-0.0828,-0.0003,-0.3762
18.1400,0.7289,33.3300,0.0000,33.2874,-0.0813,-0.0003,-0.3000
18.1500,0.7288,33.3300,0.0000,33.2882,-0.0797,-0.0003,-0.2302
18.1600,0.7287,33.3300,0.0000,33.2890,-0.0778,-0.0003,-0.1731
18.1700,0.7286,33.3300,0.0000,33.2898,-0.0767,-0.0003,-0.1236
18.1800,0.7286,33.3300,0.0000,33.2905,-0.0748,-0.0003,-0.0796
18.1900,0.7285,33.3300,0.0000,33.2912,-0.0736,-0.0003,-0.0520
18.2000,0.7284,33.3300,0.0000,33.2920,-0.0717,-0.0003,-0.0202
18.2100,0.7284,33.3300,0.0000,33.2927,-0.0706,-0.0002,-0.0014
18.2200,0.7283,33.3300,0.0000,33.2934,-0.0694,-0.0002,0.0161
18.2300,0.7282,33.3300,0.0000,33.2940,-0.0675,-0.0003,0.0378
18.2400,0.7282,33.3300,0.0000,33.2947,-0.0660,-0.0003,0.0436
18.2500,0.7281,33.3300,0.0000,33.2953,-0.0645,-0.0003,0.0540
18.2600,0.7280,33.3300,0.0000,33.2960,-0.0629,-0.0002,0.0591
18.2700,0.7280,33.3300,0.0000,33.2966,-0.0618,-0.0002,0.0677
18.2800,0.7279,33.3300,0.0000,33.2972,-0.0599,-0.0002,0.0643
18.2900,0.7279,33.3300,0.0000,33.2978,-0.0587,-0.0002,0.0725
18.3000,0.7278,33.3300,0.0000,33.2983,-0.0568,-0.0001,0.0715
18.3100,0.7278,33.3300,0.0000,33.2989,-0.0557,-0.0003,0.0681
18.3200,0.7277,33.3300,0.0000,33.2994,-0.0542,-0.0002,0.0745
18.3300,0.7277,33.3300,0.0000,33.3000,-0.0526,-0.0002,0.0717
18.3400,0.7276,33.3300,0.0000,33.3005,-0.0511,-0.0002,0.0672
18.3500,0.7276,33.3300,0.0000,33.3010,-0.0496,-0.0002,0.0674
18.3600,0.7275,33.3300,0.0000,33.3015,-0.0484,-0.0001,0.0682
18.3700,0.7275,33.3300,0.0000,33.3019,-0.0469,-0.0001,0.0597
18.3800,0.7275,33.3300,0.0000,33.3024,-0.0454,-0.0001,0.0604
18.3900,0.7274,33.3300,0.0000,33.3028,-0.0443,-0.0001,0.0585
18.4000,0.7274,33.3300,0.0000,33.3033,-0.0427,-0.0001,0.0519
18.4100,0.7273,33.3300,0.0000,33.3037,-0.0416,-0.0002,0.0526
18.4200,0.7273,33.3300,0.0000,33.3041,-0.0401,-0.0002,0.0520
18.4300,0.7273,33.3300,0.0000,33.3045,-0.0389,-0.0002,0.0471
18.4400,0.7272,33.3300,0.0000,33.3048,-0.0378,-0.0001,0.0449
18.4500,0.7272,33.3300,0.0000,33.3052,-0.0362,-0.0002,0.0435
18.4600,0.7272,33.3300,0.0000,33.3055,-0.0351,-0.0001,0.0383
18.4700,0.7271,33.3300,0.0000,33.3059,-0.0343,-0.0001,0.0376
18.4800,0.7271,33.3300,0.0000,33.3062,-0.0328,-0.0002,0.0369
18.4900,0.7271,33.3300,0.0000,33.3065,-0.0320,-0.0001,0.0333
18.5000,0.7271,33.3300,0.0000,33.3068,-0.0309,-0.0001,0.0327
18.5100,0.7270,33.3300,0.0000,33.3071,-0.0298,-0.0001,0.0299
18.5200,0.7270,33.3300,0.0000,33.3074,-0.0282,-0.0001,0.0248
18.5300,0.7270,33.3300,0.0000,33.3077,-0.0278,-0.0001,0.0278
18.5400,0.7270,33.3300,0.0000,33.3080,-0.0271,-0.0000,0.0254
18.5500,0.7270,33.3300,0.0000,33.3082,-0.0259,-0.0001,0.0213
18.5600,0.7269,33.3300,0.0000,33.3085,-0.0248,-0.0001,0.0232
18.5700,0.7269,33.3300,0.0000,33.3087,-0.0240,-0.0001,0.0192
18.5800,0.7269,33.3300,0.0000,33.3090,-0.0229,-0.0001,0.0204
18.5900,0.7269,33.3300,0.0000,33.3092,-0.0225,-0.0002,0.0160
18.6000,0.7269,33.3300,0.0000,33.3094,-0.0214,0.0000,0.0173
18.6100,0.7269,33.3300,0.0000,33.3096,-0.0206,-0.0000,0.0147
18.6200,0.7269,33.3300,0.0000,33.3098,-0.0202,-0.0001,0.0177
